Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Predicted_Heating_Oil
39439,8,61,8,72.2,6,241.764663889738
39440,7,90,7,72.1,6,221.285489947082
39441,7,88,5,21.3,2,115.46155224787957
39442,8,49,1,65.5,4,235.4637549292425
39443,7,56,4,15.2,3,134.5536927467861
39444,0,38,1,47.4,1,232.68150566581352
39445,7,38,4,54.0,6,232.27385941335396
39446,4,75,4,20.1,5,145.72933671797944
39447,8,38,2,68.9,6,257.10428349709093
39448,2,47,9,55.2,8,251.0682690275178
39449,0,87,6,41.1,7,196.38793896516717
39450,1,67,2,46.0,4,210.61452115277527
39451,7,46,7,52.8,3,212.80035823827296
39452,7,67,2,41.9,5,182.48268445897634
39453,1,46,10,29.0,7,203.01502962738033
39454,3,80,9,32.1,7,172.5564013101152
39455,8,46,5,49.5,6,212.75343198532454
39456,6,58,9,21.1,2,143.03260387620693
39457,4,56,10,24.7,2,159.00848327557185
39458,6,41,2,44.3,3,206.67977624594988
39459,3,82,3,19.1,2,132.78708723260542
39460,3,64,2,31.2,8,189.96706813395363
39461,8,48,1,46.7,4,200.90303090214306
39462,0,51,6,58.6,2,244.16918738263718
39463,4,59,8,54.6,2,213.47282410484746
39464,2,81,1,25.7,2,150.6801255492215
39465,7,49,4,16.4,3,142.74219302550307
39466,0,47,10,15.7,5,174.7761401797695
39467,4,86,1,24.3,8,154.76151947186617
39468,3,79,9,48.4,6,200.96908074263072
39469,1,60,8,18.8,2,156.9723993340166
39470,0,71,10,66.8,8,260.09131861631
39471,7,86,4,60.5,3,194.46345599526745
39472,4,82,1,30.6,6,163.7476842261702
39473,7,79,10,16.4,3,115.25896399949585
39474,5,59,4,32.5,2,169.30987123687532
39475,7,85,3,38.6,8,170.07728086758252
39476,7,39,2,15.4,6,159.42014627221096
39477,2,87,6,44.5,5,188.67681496800546
39478,5,58,3,39.1,4,189.19991508461564
39479,7,70,7,48.9,6,194.52934491455198
39480,7,71,10,59.6,8,219.0636704612165
39481,8,53,1,17.6,1,132.4616578156903
39482,5,86,7,20.9,1,120.42453003014921
39483,3,60,6,52.0,8,231.1454026330786
39484,0,57,2,56.9,6,249.80335574608534
39485,7,50,4,61.1,8,241.7497001275579
39486,0,90,3,28.9,2,156.2405944445165
39487,6,50,7,43.9,7,209.10812944477013
39488,1,81,9,69.8,8,253.69432089342143
39489,6,83,8,60.8,4,203.2427890621485
39490,0,55,2,47.0,3,223.45141842352604
39491,8,90,5,50.2,3,167.4070726072429
39492,2,49,7,66.2,6,264.51670582626235
39493,7,59,5,43.5,3,184.96679810342658
39494,6,40,8,64.1,6,252.14234922081644
39495,5,82,7,67.6,3,218.03314404154384
39496,5,55,3,62.4,5,238.756972526939
39497,6,65,6,48.6,5,199.33534303780053
39498,8,59,7,42.6,8,194.32307940804156
39499,5,70,7,16.9,2,129.57512477750265
39500,6,87,5,54.8,3,186.45919667489042
39501,3,73,6,37.0,7,188.75124620140457
39502,5,90,6,35.3,1,144.50353927252775
39503,2,81,6,57.3,1,205.3319821338346
39504,6,77,5,64.7,7,226.1075911562807
39505,1,63,8,67.5,3,249.28592530535755
39506,7,76,8,37.2,2,154.53259603040672
39507,8,45,9,69.6,5,246.93921692906997
39508,6,38,5,27.7,4,180.05194104440147
39509,7,47,9,59.4,7,236.22558517018246
39510,0,62,9,57.9,3,235.63030270025092
39511,6,75,8,27.1,7,155.94832411701788
39512,2,89,2,30.9,7,169.01953553963475
39513,6,47,9,20.7,5,160.99562868424078
39514,5,57,9,58.2,4,223.94385613673228
39515,3,41,5,42.7,1,208.13338814079484
39516,3,58,5,28.5,3,173.25852335489333
39517,7,60,5,36.3,2,167.42608347101412
39518,5,46,2,30.6,4,183.70011607843315
39519,6,43,8,22.2,3,161.28748363751905
39520,0,40,3,51.4,7,256.6298525765154
39521,4,57,10,20.5,6,162.78502823975137
39522,3,61,9,49.0,3,207.94340434956013
39523,8,38,10,25.8,1,157.49575588724107
39524,3,43,6,35.4,5,204.87857929675445
39525,4,52,10,27.0,1,163.59452754742694
39526,7,42,8,54.2,5,224.7456782836188
39527,6,56,2,37.0,4,183.36068872994548
39528,3,53,10,33.7,2,182.42360640389418
39529,3,51,10,56.7,7,243.10241149885198
39530,8,63,6,22.2,2,134.05975562687053
39531,3,79,6,15.8,4,134.34169732047215
39532,1,51,6,49.4,1,219.7847255624772
39533,4,69,5,60.2,6,229.12208672370085
39534,8,49,6,20.8,4,149.54673349928112
39535,1,66,8,66.0,6,253.3203504521091
39536,7,71,7,55.4,7,209.05785042992667
39537,2,81,5,29.8,3,160.15166738835018
39538,1,78,7,54.1,4,214.8241270921758
39539,6,42,4,17.9,2,152.28618443930662
39540,6,68,5,36.2,6,176.91996655170257
39541,6,70,10,44.1,8,194.64201421987886
39542,8,45,9,52.7,8,224.51026748853621
39543,1,70,3,35.2,3,184.2538403579143
39544,7,81,8,42.6,8,179.26880258552146
39545,8,42,7,38.0,8,200.05714193793926
39546,7,73,7,70.6,4,226.59120544869066
39547,3,59,3,64.5,2,237.7719332102804
39548,1,44,1,72.3,5,283.1060682082357
39549,1,82,2,50.4,6,212.4644624386148
39550,1,77,5,40.9,4,191.50224009495156
39551,1,73,1,63.7,7,248.61512470648174
39552,7,85,5,56.8,1,181.7290689349753
39553,0,50,10,38.5,1,202.6428830761551
39554,5,72,5,68.4,1,222.43408715437354
39555,1,54,10,36.4,3,197.64304032157943
39556,5,67,4,48.3,7,207.959105119136
39557,8,82,6,35.5,4,149.28414731737448
39558,2,74,1,42.3,4,194.13960099377005
39559,1,43,7,15.1,5,174.1477105092986
39560,1,74,7,24.6,5,165.78536014651075
39561,6,72,6,53.9,8,212.78910944927924
39562,1,69,7,22.2,6,168.63325466094628
39563,5,52,3,69.8,5,255.23478288754393
39564,8,78,7,53.7,3,183.47007827278085
39565,4,50,10,18.1,1,148.52623773903719
39566,0,88,9,68.9,6,243.72789101331188
39567,3,75,10,67.9,2,228.20315038475124
39568,4,70,3,66.6,8,247.2875537684574
39569,8,78,6,47.8,1,166.4372031635915
39570,0,42,3,42.0,6,234.0987705718299
39571,5,76,6,48.9,6,197.6415589253563
39572,7,81,1,50.0,6,189.36058999939578
39573,5,69,2,16.4,4,137.4768916083974
39574,0,44,10,62.8,2,256.6240849287984
39575,5,81,5,43.5,3,174.18235722274054
39576,6,55,2,62.1,6,237.7474210535404
39577,6,59,10,44.2,6,197.87962799788286
39578,5,65,10,26.3,7,166.14282984862896
39579,6,77,7,17.8,7,137.0849410409727
39580,7,59,6,60.4,1,210.1832286187515
39581,4,86,2,68.3,5,227.8842710089499
39582,6,73,3,24.7,2,139.18463341543023
39583,6,46,8,61.5,5,239.03060848085812
39584,7,82,5,44.4,7,179.71637468076113
39585,3,49,9,72.7,6,272.1429347034985
39586,2,87,4,48.1,3,189.88203991545834
39587,1,85,3,51.1,8,217.16297485760964
39588,3,51,9,42.0,1,196.9620627621041
39589,7,66,6,55.2,8,216.39513227646063
39590,1,87,8,56.5,3,208.24261410860169
39591,1,61,8,58.7,1,228.13913255448267
39592,4,62,10,49.1,1,196.74814576337826
39593,0,60,7,39.4,4,206.3068140262888
39594,1,50,3,54.6,6,247.13017151640614
39595,4,49,2,43.1,3,205.49214882566253
39596,3,55,7,18.4,3,156.0852115593119
39597,0,60,3,33.7,8,209.48895938198476
39598,2,56,3,43.5,2,204.6854971966419
39599,5,76,5,68.2,5,231.20341423189322
39600,1,40,7,38.9,2,212.1127776580713
39601,5,51,2,15.7,3,148.2696557921335
39602,4,59,6,46.7,4,205.55280099379868
39603,0,61,8,24.0,8,188.64350391578165
39604,7,90,1,46.0,1,158.537667781308
39605,2,85,4,48.9,5,199.34942903592759
39606,2,76,3,54.0,1,204.38922812259605
39607,1,87,5,29.9,7,171.7160669337103
39608,6,75,7,41.7,3,171.25800628187676
39609,3,43,5,36.0,5,206.3545501412816
39610,2,56,1,40.4,6,212.07256502126523
39611,8,40,7,48.1,4,208.23948997354137
39612,3,77,3,51.6,8,217.0322325645846
39613,0,78,7,23.1,7,169.76334113506658
39614,8,83,4,31.6,4,141.78390425043284
39615,2,49,6,58.0,1,233.7517823067518
39616,7,83,4,67.5,1,203.92107076102124
39617,0,47,5,53.9,4,245.31773639249354
39618,0,50,6,31.4,7,209.45513047818454
39619,6,52,10,53.4,2,208.60152776853937
39620,7,70,7,15.9,3,122.97736764895755
39621,3,52,4,70.5,1,251.521322553544
39622,8,46,2,48.6,1,196.42910051373372
39623,6,74,4,67.1,4,224.11415244547592
39624,1,58,2,43.0,8,225.12032550125974
39625,4,50,9,60.9,2,232.6144891797351
39626,4,80,4,71.0,3,231.09220874656802
39627,4,62,1,22.7,8,172.07417582899853
39628,5,54,5,43.6,3,197.2375277035053
39629,5,84,5,37.0,6,168.79985584583193
39630,1,38,7,67.1,6,279.45176560115647
39631,6,52,5,59.3,4,227.71004084785645
39632,1,46,8,39.1,7,222.7291005285497
39633,5,63,5,69.8,3,238.95994537072056
39634,8,88,3,58.5,4,188.55831010009908
39635,0,62,1,34.1,7,206.10693268704898
39636,6,74,7,64.1,6,223.6930190191743
39637,3,54,4,30.0,3,179.81721978112992
39638,1,61,3,55.4,5,236.18734230322343
39639,5,55,1,22.1,6,166.68184480609338
39640,3,43,2,58.9,4,247.38847186822974
39641,0,48,6,50.7,8,250.63172699971716
39642,0,72,7,56.6,2,222.27116337236953
39643,1,59,9,57.2,1,226.66195433942198
39644,2,38,10,65.2,2,258.3779353110389
39645,5,44,4,38.3,1,189.80388079578165
39646,5,70,8,68.6,5,236.00046757989804
39647,0,84,9,20.2,5,152.26128474383353
39648,4,67,7,27.9,8,175.5575429341641
39649,1,83,6,72.4,3,242.26799858466742
39650,6,47,3,63.6,6,247.00191696385167
39651,0,71,2,72.5,5,264.1938699373487
39652,3,74,8,52.2,4,206.43964159865533
39653,6,46,9,27.6,7,181.10474846171277
39654,0,65,5,34.5,7,202.93576905660206
39655,3,82,7,39.6,8,188.8132517517352
39656,2,88,4,72.4,8,250.4684868009798
39657,2,52,2,54.9,8,248.6902325586006
39658,7,71,1,44.3,5,183.96107004457056
39659,1,78,2,54.4,1,207.71857878259763
39660,0,84,9,71.3,4,245.36885307916097
39661,4,80,3,33.0,1,153.60266535548058
39662,0,84,10,65.0,5,236.2910067341404
39663,1,45,9,65.1,8,275.3315192282363
39664,8,84,2,31.7,6,148.08404387537763
39665,2,40,8,53.7,1,232.58362348979205
39666,0,78,2,16.1,2,142.64223862798627
39667,0,60,6,71.2,7,275.94466858789275
39668,2,85,9,29.2,8,169.91730243370438
39669,3,56,10,16.8,7,163.72073933073082
39670,4,72,6,55.6,1,201.90471187226174
39671,1,84,8,55.3,8,224.19041453090705
39672,6,49,6,41.7,8,209.29096187438944
39673,7,54,10,30.7,6,172.7646286131676
39674,6,70,8,56.9,7,216.30780470734555
39675,0,71,6,45.1,8,220.60561615037685
39676,4,73,7,49.7,2,192.73329994727135
39677,4,81,2,21.5,3,137.7095957838459
39678,5,84,10,28.3,8,156.95154685918186
39679,1,57,5,61.0,4,246.29667875731832
39680,2,40,10,20.7,5,182.2737120561759
39681,8,55,10,48.6,4,195.43956811290377
39682,2,49,8,31.3,7,201.5740397659058
39683,8,80,1,40.9,1,153.477703465655
39684,4,38,3,52.2,5,237.8679736304835
39685,1,46,8,31.8,8,212.11380854048508
39686,3,79,7,34.9,8,182.5020999250826
39687,1,86,9,67.5,6,238.86109471026617
39688,2,63,5,15.8,6,158.429089965067
39689,4,65,1,63.4,3,230.52009494360823
39690,3,46,3,56.8,8,253.08034690693327
39691,3,71,9,45.0,3,191.94066611200552
39692,2,58,2,36.3,8,208.57774767940901
39693,4,60,6,18.9,8,164.88145276630235
39694,8,88,9,39.2,7,159.53359795808075
39695,1,66,7,67.9,8,263.5115636657463
39696,7,56,2,32.9,2,165.4480712274397
39697,2,82,10,51.5,4,201.5779312272119
39698,7,69,10,23.4,4,140.04527888772571
39699,2,90,6,58.6,8,222.09205086857662
39700,5,90,8,37.8,6,164.18722689337778
39701,2,90,1,17.7,7,143.6578694769973
39702,8,50,5,50.6,6,211.4374770130792
39703,4,70,5,68.9,7,247.79403990948603
39704,8,68,4,66.0,4,219.27615426115432
39705,7,51,4,51.4,6,216.36710149683626
39706,2,76,4,29.8,3,164.73220555935137
39707,3,82,2,59.7,4,215.86531173937203
39708,0,66,8,19.7,1,154.3764034407665
39709,1,62,6,54.3,7,238.49772125405002
39710,0,71,5,39.2,1,187.90563735879164
39711,4,62,8,22.2,5,159.31064333537932
39712,5,55,7,63.1,2,229.2913213840621
39713,4,58,6,18.1,7,161.93516318976285
39714,5,87,10,62.4,6,212.3673851719977
39715,7,74,8,17.6,3,122.44550419786344
39716,4,85,10,28.2,4,147.30650196107544
39717,8,46,3,53.2,7,223.54725767268815
39718,2,77,2,16.8,7,152.62683916526493
39719,4,90,9,19.8,3,124.46398581722195
39720,5,60,6,32.6,7,183.6265144245058
39721,8,40,5,23.7,6,169.24360933441415
39722,0,76,10,63.1,6,242.62135300652994
39723,5,58,4,51.1,4,211.454599079712
39724,0,54,6,59.0,3,245.51520313542122
39725,2,74,5,51.2,5,212.65139229561245
39726,0,82,6,36.7,8,195.46906287013869
39727,1,86,10,60.4,6,225.14311938498082
39728,4,87,5,24.3,7,149.39742038677255
39729,8,85,4,38.9,5,156.9721983077305
39730,6,50,8,16.0,2,140.54863609866277
39731,2,76,2,61.5,6,234.52766125217005
39732,0,74,10,20.6,6,164.2713169591441
39733,8,85,5,50.5,7,184.74036965389243
39734,3,85,5,34.6,6,171.2806039729047
39735,4,59,8,40.6,4,193.3722713115574
39736,3,39,3,46.1,3,223.18945837694326
39737,6,89,7,42.7,1,155.01767428757336
39738,5,74,2,69.9,6,240.270248375206
39739,4,54,3,34.8,4,188.41293336186465
39740,6,85,8,38.1,8,171.32978618692286
39741,6,75,2,26.0,7,155.95223825194034
39742,2,46,3,56.4,5,246.85062685574906
39743,8,44,9,38.3,2,179.43591438338262
39744,1,86,7,36.6,5,178.22294738094328
39745,6,52,6,32.1,4,176.13602089745734
39746,3,38,9,57.0,1,236.22279845729895
39747,2,48,1,24.5,5,185.768675554448
39748,3,46,4,50.5,4,228.33539687951685
39749,1,39,8,55.7,8,263.0551552366191
39750,0,85,6,45.4,4,196.7800729698027
39751,8,73,6,67.6,2,211.09625144307805
39752,3,63,8,19.1,8,165.94938767843104
39753,5,42,3,43.9,3,208.65745904065258
39754,5,38,2,31.3,1,182.39358119720924
39755,4,78,9,39.4,6,180.941636421759
39756,3,41,7,60.6,2,244.2875265086014
39757,1,83,2,68.6,6,245.89515528287504
39758,8,89,2,46.5,5,168.59012713961923
39759,4,84,6,53.3,7,206.21041366790132
39760,5,85,10,29.4,6,151.90950951956611
39761,7,69,7,22.1,1,129.2344347672004
39762,1,87,3,67.7,1,224.7993863570818
39763,4,81,2,40.4,4,176.43899877976042
39764,2,64,9,21.1,1,150.51325004913642
39765,2,77,7,43.1,5,194.16333289831917
39766,6,83,2,33.3,6,159.79217262510377
39767,1,59,4,19.4,8,179.1336332843453
39768,3,82,9,67.1,7,236.78104757201086
39769,4,72,7,40.2,5,185.08832146361726
39770,3,62,3,25.3,3,164.53589089567615
39771,0,72,6,62.9,2,234.48243045386926
39772,7,46,3,63.9,4,238.22311450402944
39773,1,79,4,17.7,2,140.19295981017285
39774,8,43,5,56.8,7,232.17632455193547
39775,5,55,10,49.0,5,211.09803181171415
39776,4,56,10,58.3,1,219.15680877808882
39777,1,64,4,61.9,5,245.5426480167057
39778,8,57,3,40.3,2,174.26836683875996
39779,2,83,10,57.7,2,206.1411589417295
39780,3,54,6,61.0,2,234.3768641679677
39781,5,75,6,27.6,4,152.10553016346842
39782,2,39,9,63.3,4,260.5653646648317
39783,8,60,7,44.7,6,191.16442737315782
39784,3,81,2,63.2,6,229.57092148075515
39785,5,86,6,33.5,2,147.63454526793987
39786,4,65,2,40.6,1,180.9661288610717
39787,5,71,6,32.9,6,171.7419925589571
39788,4,46,2,54.4,1,223.04832040176404
39789,3,70,6,52.9,3,208.70414870631504
39790,2,79,2,59.9,8,235.2403271319692
39791,5,43,1,68.2,2,251.13526083067495
39792,4,44,1,42.0,4,211.13438389793765
39793,2,43,1,33.9,4,204.57367519176313
39794,1,88,5,55.9,5,213.57032368192202
39795,1,51,8,32.6,6,203.1190768019991
39796,5,48,1,52.6,8,236.3203759864171
39797,4,51,10,33.0,7,194.5422834965568
39798,0,87,7,37.8,1,171.0263033789885
39799,7,55,10,30.9,2,159.76070302633468
39800,2,71,6,22.6,1,148.44770907825978
39801,8,77,6,40.8,8,176.03437088768416
39802,2,54,8,20.5,3,164.46519701956998
39803,2,48,3,34.1,6,206.29071589297874
39804,8,45,4,23.0,3,154.63631856403893
39805,0,78,9,58.3,3,222.83294159234134
39806,0,88,10,49.8,3,198.00902982180466
39807,0,42,9,70.2,8,291.4014396681037
39808,7,81,8,23.1,3,126.87568546085106
39809,4,41,2,24.2,1,170.40468270817004
39810,0,59,8,25.3,6,186.51890274270025
39811,2,63,10,33.1,3,179.88169521905377
39812,1,47,3,46.6,4,228.33700671117953
39813,3,44,3,29.6,8,203.54610602194742
39814,4,42,5,24.4,3,175.16346255514827
39815,7,78,5,72.5,8,239.16060128766088
39816,7,67,5,46.4,3,183.65325787224825
39817,5,56,1,44.0,7,210.2144840143413
39818,8,60,8,30.3,3,154.29747711389115
39819,2,78,4,30.4,7,176.70208028438196
39820,5,43,10,53.0,2,219.39434724355652
39821,3,38,4,53.1,1,230.60729407728383
39822,3,74,9,18.3,8,154.78062305246831
39823,4,38,10,20.4,5,175.55474330818933
39824,6,89,2,68.6,7,224.32757640744762
39825,7,77,1,37.3,8,175.09611690970797
39826,1,47,3,35.1,4,206.6780757067612
39827,4,58,4,25.7,2,161.27366714670632
39828,8,52,9,19.7,5,147.02985230990325
39829,6,41,8,16.4,3,152.0576882737986
39830,8,63,10,36.4,4,165.68690978027183
39831,0,67,4,59.1,3,235.3854648650559
39832,5,56,1,25.1,1,155.81797733603096
39833,4,55,4,54.0,4,223.38107184916896
39834,7,60,2,47.6,1,186.61273566307074
39835,7,57,6,66.0,7,241.2245501478512
39836,7,75,2,30.8,8,164.20201217098713
39837,8,48,7,30.6,6,174.77173099878803
39838,3,62,3,46.5,2,201.33023861951597
39839,7,87,10,33.5,3,140.6894950955123
39840,0,77,8,63.8,6,243.78468234135562
39841,6,58,5,65.6,3,231.36042932001317
39842,7,39,2,52.4,5,225.9719818108168
39843,6,87,4,51.0,4,182.78169291507584
39844,0,72,4,41.5,7,210.53696793837565
39845,6,40,4,72.3,8,275.23670883932925
39846,0,87,7,28.9,5,166.79785711279013
39847,0,75,3,20.0,5,161.5825229697787
39848,6,40,10,24.1,5,172.98163697168027
39849,4,90,3,43.0,7,182.7678458030494
39850,4,86,7,16.3,5,128.21853685444472
39851,5,70,6,48.1,5,198.0829481562674
39852,3,81,6,49.5,4,196.1179426862162
39853,5,88,5,50.6,4,184.75937570977857
39854,8,66,4,59.9,5,212.61476404249342
39855,4,65,9,26.3,2,154.7455621080672
39856,5,45,10,49.9,5,221.26227560459947
39857,5,52,7,56.5,7,235.06884116081451
39858,7,61,6,42.7,1,175.15346932126934
39859,2,77,4,17.3,1,134.07612807538004
39860,2,48,3,68.1,7,273.4592369903468
39861,0,54,2,68.1,2,260.9043473187553
39862,0,65,6,15.2,5,159.9736515406276
39863,2,72,7,42.0,3,190.05936609946883
39864,8,73,6,30.3,2,140.84597957657343
39865,6,48,9,58.9,4,228.96060688666242
39866,6,45,6,52.3,7,229.50910417552035
39867,7,69,5,57.4,6,212.07691903001276
39868,8,55,4,23.5,2,143.97539346129926
39869,4,87,4,50.8,7,199.6530706238592
39870,1,60,8,15.4,1,147.43546856144854
39871,5,70,1,49.5,5,202.449385891332
39872,5,67,7,57.6,5,218.16992799512167
39873,3,71,7,43.6,4,193.12922674523577
39874,1,63,4,68.9,1,247.0395819057759
39875,8,78,7,31.3,3,141.28224744678343
39876,5,53,9,46.0,7,213.75449643588968
39877,4,51,1,21.3,7,175.62013238638366
39878,0,70,2,36.5,7,203.50576014181672
39879,6,55,6,16.4,8,156.55979545349325
39880,5,44,7,57.3,7,243.35090701950134
39881,6,77,4,44.1,3,175.12211059457218
39882,0,58,8,20.6,2,165.98022856640569
39883,5,48,2,38.5,3,193.7515998456117
39884,1,54,8,41.1,5,213.45367205015424
39885,4,41,3,66.6,5,262.44796291303675
39886,0,90,3,17.4,7,150.24876712249403
39887,3,74,10,27.5,1,149.8278830389608
39888,0,69,5,53.7,7,235.70908810000637
39889,6,84,1,29.1,6,151.3809743050546
39890,1,72,8,27.4,7,178.6735802147561
39891,7,73,3,22.2,7,146.21937755584986
39892,0,48,3,60.7,5,261.10313682266377
39893,8,72,2,48.8,6,190.4529690086471
39894,4,51,1,51.3,2,216.4545878459486
39895,3,84,8,39.9,2,168.53796385886653
39896,0,75,6,22.5,6,168.38658798302407
39897,1,63,3,19.0,2,156.53801559781482
39898,4,68,5,36.2,3,175.36749690255732
39899,1,75,7,37.2,1,176.13541233835497
39900,1,50,2,65.0,5,263.929897610828
39901,0,45,1,38.5,3,216.25778001361826
39902,6,66,5,27.0,3,151.8863989424557
39903,4,59,6,55.5,8,234.6602746213572
39904,4,39,9,59.3,7,254.58429309504885
39905,6,53,2,23.4,3,157.1539869546987
39906,1,55,6,52.4,1,222.0472026692227
39907,1,69,2,17.2,4,154.6791849727676
39908,6,64,7,56.2,7,220.41689286689697
39909,2,47,2,47.7,7,236.2310361373641
39910,6,61,3,66.1,7,242.9869251360838
39911,4,80,4,39.7,2,169.00882797197642
39912,4,85,10,24.3,2,133.6944577996622
39913,5,81,9,61.0,4,208.89126214527835
39914,7,62,4,35.9,2,165.32482960708398
39915,2,73,4,23.2,7,167.3763045996246
39916,5,79,3,46.7,6,191.99517113442175
39917,7,59,9,48.0,5,198.32511480092722
39918,3,84,10,64.6,4,220.63254303533003
39919,6,58,2,58.5,2,215.89279190500045
39920,6,38,5,34.5,7,202.25922332601678
39921,6,58,10,41.3,5,190.13130957954345
39922,6,81,10,64.3,6,217.10343918201832
39923,4,82,10,23.2,7,149.83059675244078
39924,3,52,10,47.9,3,213.14801816943077
39925,8,61,7,42.1,1,169.75360219659603
39926,6,58,4,40.6,3,184.62173636340043
39927,0,68,4,20.8,1,156.13804651899824
39928,5,47,4,35.3,4,191.01322798543512
39929,6,55,8,42.9,1,183.84368155016188
39930,8,64,4,15.9,4,128.30622930153035
39931,8,46,7,40.6,8,201.56626492279196
39932,7,81,1,19.4,5,128.59557893811657
39933,2,79,9,16.1,4,137.79279020697405
39934,0,71,4,70.2,2,249.76994220365162
39935,8,82,6,61.2,2,191.42030817602924
39936,7,88,5,59.8,3,191.10530721654177
39937,1,50,1,26.4,6,194.71058524633887
39938,8,86,2,31.1,3,135.8599110793756
39939,8,63,7,27.9,4,150.71595367511347
39940,2,60,7,58.6,3,231.4865985803723
39941,2,46,6,21.2,4,176.38422440763867
39942,3,50,3,18.9,8,178.31236505013882
39943,4,76,5,42.0,6,188.9160362645394
39944,8,39,7,38.7,7,200.78285002036046
39945,2,88,5,72.3,2,231.1336841899436
39946,8,61,10,34.2,6,169.50414298654502
39947,6,55,9,67.7,3,236.47253891878654
39948,7,43,3,50.7,5,219.0366083236338
39949,8,82,5,45.6,3,165.51885782037675
39950,6,75,9,25.3,8,155.34571164329145
39951,8,52,3,26.9,6,165.79928521058073
39952,2,90,5,62.1,2,210.22931467795163
39953,7,59,2,44.0,7,199.47999268677313
39954,5,90,5,53.0,8,200.11934398332681
39955,8,46,5,64.4,3,231.41561081639426
39956,1,76,6,23.7,8,172.14267583965207
39957,6,68,10,22.9,3,140.7409814808893
39958,2,80,4,37.0,2,171.7714802094922
39959,7,45,7,70.5,2,243.84977709741332
39960,1,86,6,44.9,4,191.06756433542787
39961,8,70,3,29.8,1,140.34944427838008
39962,7,66,3,25.8,3,146.39431962000702
39963,2,73,4,44.7,2,192.20198496896734
39964,5,75,1,37.8,7,182.4460207896124
39965,4,89,5,34.8,6,164.34570594625436
39966,6,38,4,54.7,5,234.38270467033334
39967,2,75,1,53.3,5,217.14334038043887
39968,2,90,7,56.2,4,204.69230352961512
39969,6,51,1,32.1,1,169.31237669832225
39970,1,58,6,46.6,5,221.1164917421057
39971,2,53,6,29.2,3,182.38944819597717
39972,1,65,3,29.1,6,186.4000507177997
39973,7,45,9,16.7,1,138.69834764297514
39974,4,77,1,30.9,6,168.54729832690305
39975,8,45,10,47.6,2,195.7585383538399
39976,1,67,10,67.4,2,241.8846079075787
39977,6,63,3,55.4,6,218.00744223524663
39978,8,54,1,34.0,6,178.16936079382876
39979,5,43,7,46.5,2,208.19016174786222
39980,2,48,9,31.0,7,201.5100042146609
39981,5,42,3,56.3,3,232.01143681932973
39982,3,82,8,53.0,8,213.70467517345642
39983,1,44,2,39.3,5,220.6084134903908
39984,4,61,4,43.2,3,194.82557161040802
39985,3,45,7,68.3,2,255.4019145475874
39986,3,50,3,69.5,8,273.6116614695794
39987,7,39,8,72.3,3,255.10886993189808
39988,3,86,7,40.0,3,170.51182338378155
39989,8,40,10,31.1,1,165.78385859859551
39990,5,84,6,39.3,7,175.9191231215068
39991,7,83,10,32.3,8,157.48421521968035
39992,6,56,5,26.4,2,156.09214404176382
